primary_label_id,auto_label_v2,n_tasks,n_occupations,salience_weighted_n,mean_importance,n_soft_assigned_noise,share_of_frozen_label
analyze_data_for_decisions,Plan curricula,3,3,1.5,3.605,0,0.0036319612590799033
analyze_data_for_decisions,Support special needs,3,3,1.5,3.34,0,0.0036319612590799033
analyze_data_for_decisions,Test marine equipment,3,2,1.5,3.84,3,0.0036319612590799033
analyze_data_for_decisions,Build robotic systems,2,1,1.0,3.675,0,0.002421307506053269
analyze_data_for_decisions,Direct organizational strategy,2,2,1.0,3.5,0,0.002421307506053269
analyze_data_for_decisions,Fabricate components,2,2,1.0,4.32,2,0.002421307506053269
analyze_data_for_decisions,Maintain clean environments,2,2,1.0,4.154999999999999,2,0.002421307506053269
analyze_data_for_decisions,Maintain operational records,2,2,1.0,4.220000000000001,0,0.002421307506053269
analyze_data_for_decisions,Manage hazardous disposal,2,2,1.0,3.165,2,0.002421307506053269
analyze_data_for_decisions,Advise on pathways,1,1,0.5,3.38,0,0.0012106537530266344
analyze_data_for_decisions,Coordinate end-of-life services,1,1,0.5,4.02,0,0.0012106537530266344
analyze_data_for_decisions,Create production patterns,1,1,0.5,4.13,0,0.0012106537530266344
analyze_data_for_decisions,Create visual designs,1,1,0.5,3.6,1,0.0012106537530266344
analyze_data_for_decisions,Deliver clinical treatment,1,1,0.5,4.19,0,0.0012106537530266344
analyze_data_for_decisions,Deliver therapeutic treatment,1,1,0.5,4.1,0,0.0012106537530266344
analyze_data_for_decisions,Develop treatment plans,1,1,0.5,3.84,0,0.0012106537530266344
analyze_data_for_decisions,Digitize visual records,1,1,0.5,3.72,1,0.0012106537530266344
analyze_data_for_decisions,Edit and publish content,1,1,0.5,3.7,0,0.0012106537530266344
analyze_data_for_decisions,Maintain case records,1,1,0.5,3.42,1,0.0012106537530266344
analyze_data_for_decisions,Maintain equipment,1,1,0.5,3.65,1,0.0012106537530266344
analyze_data_for_decisions,Procure supplies and assets,1,1,0.5,3.83,0,0.0012106537530266344
analyze_data_for_decisions,Provide nutrition services,1,1,0.5,4.03,0,0.0012106537530266344
analyze_data_for_decisions,Provide vision care,1,1,0.5,4.6,0,0.0012106537530266344
collect_and_maintain_records,Maintain operational records,125,113,62.5,3.9848760330578514,32,0.13676148796498905
collect_and_maintain_records,Document clinical data,85,61,42.5,4.6425,10,0.09299781181619256
collect_and_maintain_records,Analyze market trends,77,45,38.5,4.188133333333334,21,0.08424507658643327
collect_and_maintain_records,Maintain student records,56,56,28.0,4.218,0,0.061269146608315096
collect_and_maintain_records,Maintain case records,38,36,19.0,4.244166666666667,19,0.04157549234135667
collect_and_maintain_records,Manage databases,38,31,19.0,3.896764705882353,26,0.04157549234135667
collect_and_maintain_records,Map spatial data,35,20,17.5,4.057333333333333,4,0.038293216630196934
collect_and_maintain_records,Compile reference materials,27,27,13.5,3.144444444444445,0,0.02954048140043764
collect_and_maintain_records,Support operations,27,25,13.5,3.9581481481481484,1,0.02954048140043764
collect_and_maintain_records,Curate collections,23,16,11.5,3.9239130434782608,20,0.02516411378555799
collect_and_maintain_records,Procure supplies and assets,22,21,11.0,3.813636363636364,0,0.024070021881838075
collect_and_maintain_records,Produce media content,21,14,10.5,3.932380952380952,14,0.022975929978118162
collect_and_maintain_records,Evaluate treatment progress,18,14,9.0,4.4475,9,0.019693654266958426
collect_and_maintain_records,Advance sustainability programs,16,15,8.0,3.7546666666666666,10,0.0175054704595186
collect_and_maintain_records,Collect and test samples,15,13,7.5,4.286666666666666,0,0.016411378555798686
collect_and_maintain_records,Digitize visual records,15,11,7.5,3.978,3,0.016411378555798686
collect_and_maintain_records,Prepare performance reports,15,15,7.5,3.8893333333333335,10,0.016411378555798686
collect_and_maintain_records,Develop products and services,14,10,7.0,3.9971428571428573,9,0.015317286652078774
collect_and_maintain_records,Ensure regulatory compliance,14,13,7.0,4.176666666666667,13,0.015317286652078774
collect_and_maintain_records,Optimize digital presence,14,7,7.0,3.9850000000000003,5,0.015317286652078774
collect_and_maintain_records,Analyze data and risk,12,10,6.0,3.8172727272727274,2,0.01312910284463895
collect_and_maintain_records,Conduct hearings and investigations,10,5,5.0,3.9799999999999995,0,0.010940919037199124
collect_and_maintain_records,Improve quality systems,10,7,5.0,3.981111111111111,4,0.010940919037199124
collect_and_maintain_records,Diagnose patient conditions,8,7,4.0,4.46,4,0.0087527352297593
collect_and_maintain_records,Create production patterns,7,5,3.5,4.011428571428572,2,0.007658643326039387
collect_and_maintain_records,Maintain clean environments,7,7,3.5,4.078571428571428,2,0.007658643326039387
collect_and_maintain_records,Optimize material flow,7,5,3.5,3.6442857142857146,4,0.007658643326039387
collect_and_maintain_records,Appraise property value,6,3,3.0,4.253333333333333,0,0.006564551422319475
collect_and_maintain_records,Build robotic systems,6,4,3.0,3.6816666666666666,3,0.006564551422319475
collect_and_maintain_records,Create technical drawings,6,6,3.0,4.0249999999999995,3,0.006564551422319475
collect_and_maintain_records,Investigate theft and fraud,6,5,3.0,4.351666666666667,2,0.006564551422319475
collect_and_maintain_records,Maintain equipment,6,5,3.0,3.595,6,0.006564551422319475
collect_and_maintain_records,Manage security operations,6,5,3.0,4.005,2,0.006564551422319475
collect_and_maintain_records,Negotiate contracts,6,6,3.0,3.765,5,0.006564551422319475
collect_and_maintain_records,Create visual designs,5,4,2.5,3.8659999999999997,3,0.005470459518599562
collect_and_maintain_records,Direct performance routines,5,3,2.5,4.0200000000000005,1,0.005470459518599562
collect_and_maintain_records,Edit and publish content,5,4,2.5,4.093999999999999,3,0.005470459518599562
collect_and_maintain_records,Maintain wind operations,5,5,2.5,3.88,2,0.005470459518599562
collect_and_maintain_records,Manage budgets,5,5,2.5,4.0625,1,0.005470459518599562
collect_and_maintain_records,Manage hazardous disposal,5,3,2.5,3.896,1,0.005470459518599562
collect_and_maintain_records,Process insurance claims,5,3,2.5,4.3675,0,0.005470459518599562
collect_and_maintain_records,Coordinate academic programs,4,4,2.0,3.8950000000000005,4,0.00437636761487965
collect_and_maintain_records,Coordinate end-of-life services,4,2,2.0,4.315,0,0.00437636761487965
collect_and_maintain_records,Coordinate technical operations,4,2,2.0,3.9325,0,0.00437636761487965
collect_and_maintain_records,Design control systems,4,4,2.0,3.8925,1,0.00437636761487965
collect_and_maintain_records,Direct organizational strategy,4,4,2.0,4.0,0,0.00437636761487965
collect_and_maintain_records,Operate power facilities,4,4,2.0,4.1775,2,0.00437636761487965
collect_and_maintain_records,Organize fundraising campaigns,4,3,2.0,3.245,3,0.00437636761487965
collect_and_maintain_records,Plan emergency response,4,4,2.0,4.285,0,0.00437636761487965
collect_and_maintain_records,Plan promotional campaigns,4,4,2.0,3.716666666666667,2,0.00437636761487965
collect_and_maintain_records,Coach performance,3,3,1.5,3.6833333333333336,3,0.0032822757111597373
collect_and_maintain_records,Estimate project costs,3,3,1.5,3.8549999999999995,1,0.0032822757111597373
collect_and_maintain_records,Plan curricula,3,2,1.5,4.056666666666667,3,0.0032822757111597373
collect_and_maintain_records,Prescribe medications,3,3,1.5,4.553333333333334,2,0.0032822757111597373
collect_and_maintain_records,Preserve forensic evidence,3,1,1.5,4.1866666666666665,0,0.0032822757111597373
collect_and_maintain_records,Test equipment performance,3,3,1.5,4.23,2,0.0032822757111597373
collect_and_maintain_records,Administer selection tests,2,2,1.0,3.8449999999999998,0,0.002188183807439825
collect_and_maintain_records,Deliver therapeutic treatment,2,2,1.0,4.645,0,0.002188183807439825
collect_and_maintain_records,Design renewable systems,2,1,1.0,3.71,2,0.002188183807439825
collect_and_maintain_records,Provide personal grooming,2,1,1.0,3.735,0,0.002188183807439825
collect_and_maintain_records,Run biofuel operations,2,2,1.0,4.1450000000000005,2,0.002188183807439825
collect_and_maintain_records,Test marine equipment,2,2,1.0,3.605,2,0.002188183807439825
collect_and_maintain_records,Administer assessments,1,1,0.5,4.23,0,0.0010940919037199124
collect_and_maintain_records,Consult with stakeholders,1,1,0.5,4.07,1,0.0010940919037199124
collect_and_maintain_records,Coordinate recruitment,1,1,0.5,3.8,0,0.0010940919037199124
collect_and_maintain_records,Deliver clinical treatment,1,1,0.5,4.55,0,0.0010940919037199124
collect_and_maintain_records,Develop nanoscale systems,1,1,0.5,3.69,0,0.0010940919037199124
collect_and_maintain_records,Direct personnel functions,1,1,0.5,3.91,1,0.0010940919037199124
collect_and_maintain_records,Fabricate components,1,1,0.5,4.25,1,0.0010940919037199124
collect_and_maintain_records,Perform medical procedures,1,1,0.5,4.68,1,0.0010940919037199124
collect_and_maintain_records,Plan transportation systems,1,1,0.5,3.89,0,0.0010940919037199124
collect_and_maintain_records,Prepare course materials,1,1,0.5,3.35,0,0.0010940919037199124
collect_and_maintain_records,Provide counseling support,1,1,0.5,4.24,0,0.0010940919037199124
collect_and_maintain_records,Stay informed,1,1,0.5,4.0,0,0.0010940919037199124
collect_and_maintain_records,Supervise subordinate staff,1,1,0.5,4.57,1,0.0010940919037199124
collect_and_maintain_records,Support special needs,1,1,0.5,3.73,1,0.0010940919037199124
collect_and_maintain_records,Teach courses,1,1,0.5,4.45,1,0.0010940919037199124
compare_records_against_standards,Analyze market trends,23,16,11.5,4.331,5,0.1031390134529148
compare_records_against_standards,Improve quality systems,19,17,9.5,3.9289473684210527,8,0.08520179372197309
compare_records_against_standards,Edit and publish content,16,10,8.0,4.319375,3,0.07174887892376682
compare_records_against_standards,Test equipment performance,14,14,7.0,4.062307692307693,13,0.06278026905829596
compare_records_against_standards,Fabricate components,13,11,6.5,4.135833333333333,13,0.05829596412556054
compare_records_against_standards,Collect and test samples,10,6,5.0,4.804,0,0.04484304932735426
compare_records_against_standards,Develop products and services,10,10,5.0,4.057777777777778,8,0.04484304932735426
compare_records_against_standards,Diagnose patient conditions,9,9,4.5,4.742857142857142,2,0.04035874439461883
compare_records_against_standards,Map spatial data,9,6,4.5,4.116666666666667,3,0.04035874439461883
compare_records_against_standards,Create technical drawings,7,7,3.5,3.89,5,0.03139013452914798
compare_records_against_standards,Test marine equipment,7,7,3.5,4.195714285714286,7,0.03139013452914798
compare_records_against_standards,Design control systems,6,6,3.0,3.8666666666666667,5,0.026905829596412557
compare_records_against_standards,Curate collections,5,5,2.5,3.8579999999999997,2,0.02242152466367713
compare_records_against_standards,Maintain equipment,5,5,2.5,3.846,5,0.02242152466367713
compare_records_against_standards,Manage databases,5,4,2.5,3.8980000000000006,3,0.02242152466367713
compare_records_against_standards,Advance sustainability programs,4,4,2.0,3.4933333333333336,1,0.017937219730941704
compare_records_against_standards,Create production patterns,4,4,2.0,4.33,4,0.017937219730941704
compare_records_against_standards,Maintain clean environments,4,4,2.0,4.53,0,0.017937219730941704
compare_records_against_standards,Prepare performance reports,4,4,2.0,4.1899999999999995,4,0.017937219730941704
compare_records_against_standards,Appraise property value,3,2,1.5,3.9599999999999995,0,0.013452914798206279
compare_records_against_standards,Create visual designs,3,3,1.5,4.556666666666666,0,0.013452914798206279
compare_records_against_standards,Improve energy efficiency,3,3,1.5,3.0700000000000003,0,0.013452914798206279
compare_records_against_standards,Monitor operational compliance,3,3,1.5,4.296666666666667,3,0.013452914798206279
compare_records_against_standards,Repair system components,3,3,1.5,4.3,3,0.013452914798206279
compare_records_against_standards,Analyze data and risk,2,2,1.0,3.55,1,0.008968609865470852
compare_records_against_standards,Conduct hearings and investigations,2,2,1.0,4.025,0,0.008968609865470852
compare_records_against_standards,Ensure regulatory compliance,2,2,1.0,4.17,2,0.008968609865470852
compare_records_against_standards,Evaluate student work,2,2,1.0,4.5649999999999995,0,0.008968609865470852
compare_records_against_standards,Evaluate treatment progress,2,2,1.0,3.96,1,0.008968609865470852
compare_records_against_standards,Manage budgets,2,1,1.0,3.785,0,0.008968609865470852
compare_records_against_standards,Preserve forensic evidence,2,1,1.0,4.11,0,0.008968609865470852
compare_records_against_standards,Process insurance claims,2,2,1.0,3.99,1,0.008968609865470852
compare_records_against_standards,Provide nutrition services,2,2,1.0,3.73,0,0.008968609865470852
compare_records_against_standards,Coordinate academic programs,1,1,0.5,4.09,1,0.004484304932735426
compare_records_against_standards,Coordinate technical operations,1,1,0.5,2.76,0,0.004484304932735426
compare_records_against_standards,Digitize visual records,1,1,0.5,4.45,0,0.004484304932735426
compare_records_against_standards,Direct organizational strategy,1,1,0.5,3.83,1,0.004484304932735426
compare_records_against_standards,Direct personnel functions,1,1,0.5,3.9,0,0.004484304932735426
compare_records_against_standards,Document clinical data,1,1,0.5,4.73,1,0.004484304932735426
compare_records_against_standards,Install wiring and fibers,1,1,0.5,4.07,1,0.004484304932735426
compare_records_against_standards,Maintain operational records,1,1,0.5,4.18,0,0.004484304932735426
compare_records_against_standards,Manage hazardous disposal,1,1,0.5,3.72,0,0.004484304932735426
compare_records_against_standards,Manage security operations,1,1,0.5,,0,0.004484304932735426
compare_records_against_standards,Operate power facilities,1,1,0.5,4.07,0,0.004484304932735426
compare_records_against_standards,Optimize digital presence,1,1,0.5,,0,0.004484304932735426
compare_records_against_standards,Procure supplies and assets,1,1,0.5,4.55,0,0.004484304932735426
compare_records_against_standards,Produce media content,1,1,0.5,,0,0.004484304932735426
compare_records_against_standards,Resolve customer complaints,1,1,0.5,4.12,0,0.004484304932735426
compare_records_against_standards,Run biofuel operations,1,1,0.5,,0,0.004484304932735426
conduct_experiments_or_tests,Collect and test samples,64,43,32.0,3.960952380952381,6,0.2601626016260163
conduct_experiments_or_tests,Improve quality systems,37,30,18.5,3.744594594594595,13,0.15040650406504066
conduct_experiments_or_tests,Diagnose patient conditions,19,17,9.5,4.444117647058824,10,0.07723577235772358
conduct_experiments_or_tests,Advance sustainability programs,18,13,9.0,3.397777777777778,4,0.07317073170731707
conduct_experiments_or_tests,Test equipment performance,14,13,7.0,4.046923076923077,11,0.056910569105691054
conduct_experiments_or_tests,Design control systems,11,10,5.5,3.5254545454545454,11,0.044715447154471545
conduct_experiments_or_tests,Run biofuel operations,8,5,4.0,3.41625,4,0.032520325203252036
conduct_experiments_or_tests,Develop clean energy tech,7,4,3.5,3.6,3,0.028455284552845527
conduct_experiments_or_tests,Analyze data and risk,5,4,2.5,3.9074999999999998,2,0.02032520325203252
conduct_experiments_or_tests,Develop products and services,5,4,2.5,3.6966666666666668,5,0.02032520325203252
conduct_experiments_or_tests,Manage security operations,5,2,2.5,4.56,0,0.02032520325203252
conduct_experiments_or_tests,Build robotic systems,4,4,2.0,3.9600000000000004,2,0.016260162601626018
conduct_experiments_or_tests,Develop nanoscale systems,4,2,2.0,3.9699999999999998,0,0.016260162601626018
conduct_experiments_or_tests,Plan emergency response,4,4,2.0,3.9375,0,0.016260162601626018
conduct_experiments_or_tests,Coordinate technical operations,3,3,1.5,4.166666666666667,1,0.012195121951219513
conduct_experiments_or_tests,Map spatial data,3,2,1.5,3.81,0,0.012195121951219513
conduct_experiments_or_tests,Optimize digital presence,3,3,1.5,3.935,0,0.012195121951219513
conduct_experiments_or_tests,Provide vision care,3,1,1.5,3.81,0,0.012195121951219513
conduct_experiments_or_tests,Test marine equipment,3,3,1.5,3.973333333333333,1,0.012195121951219513
conduct_experiments_or_tests,Administer selection tests,2,2,1.0,2.96,0,0.008130081300813009
conduct_experiments_or_tests,Create production patterns,2,2,1.0,3.87,0,0.008130081300813009
conduct_experiments_or_tests,Evaluate treatment progress,2,2,1.0,4.07,2,0.008130081300813009
conduct_experiments_or_tests,Manage databases,2,2,1.0,3.6550000000000002,1,0.008130081300813009
conduct_experiments_or_tests,Manage hazardous disposal,2,2,1.0,3.9699999999999998,2,0.008130081300813009
conduct_experiments_or_tests,Monitor operational compliance,2,2,1.0,3.42,1,0.008130081300813009
conduct_experiments_or_tests,Prepare performance reports,2,2,1.0,3.965,2,0.008130081300813009
conduct_experiments_or_tests,Conduct research,1,1,0.5,2.98,1,0.0040650406504065045
conduct_experiments_or_tests,Create visual designs,1,1,0.5,2.66,0,0.0040650406504065045
conduct_experiments_or_tests,Curate collections,1,1,0.5,3.88,0,0.0040650406504065045
conduct_experiments_or_tests,Deliver therapeutic treatment,1,1,0.5,3.27,0,0.0040650406504065045
conduct_experiments_or_tests,Design renewable systems,1,1,0.5,2.87,0,0.0040650406504065045
conduct_experiments_or_tests,Direct performance routines,1,1,0.5,4.29,0,0.0040650406504065045
conduct_experiments_or_tests,Fabricate components,1,1,0.5,3.78,0,0.0040650406504065045
conduct_experiments_or_tests,Install wiring and fibers,1,1,0.5,3.67,0,0.0040650406504065045
conduct_experiments_or_tests,Maintain wind operations,1,1,0.5,3.63,0,0.0040650406504065045
conduct_experiments_or_tests,Provide nutrition services,1,1,0.5,3.19,0,0.0040650406504065045
conduct_experiments_or_tests,Repair system components,1,1,0.5,3.93,1,0.0040650406504065045
conduct_experiments_or_tests,Supervise technical staff,1,1,0.5,3.78,0,0.0040650406504065045
consult_and_advise,Develop products and services,157,111,78.5,3.7781333333333333,54,0.12620578778135047
consult_and_advise,Advance sustainability programs,74,41,37.0,3.585555555555556,8,0.0594855305466238
consult_and_advise,Provide counseling support,73,49,36.5,4.182205882352941,12,0.058681672025723476
consult_and_advise,Deliver health programs,59,35,29.5,4.1737931034482765,11,0.04742765273311897
consult_and_advise,Analyze market trends,57,26,28.5,4.021,15,0.04581993569131833
consult_and_advise,Consult with stakeholders,50,24,25.0,4.10625,18,0.04019292604501608
consult_and_advise,Develop treatment plans,45,35,22.5,4.219545454545455,19,0.03617363344051447
consult_and_advise,Advise on pathways,42,41,21.0,3.848333333333333,0,0.03376205787781351
consult_and_advise,Stay informed,36,36,18.0,4.175833333333333,0,0.028938906752411574
consult_and_advise,Advise student groups,35,35,17.5,3.0405714285714285,0,0.028135048231511254
consult_and_advise,Collaborate on research,35,35,17.5,3.7699999999999996,0,0.028135048231511254
consult_and_advise,Plan promotional campaigns,35,19,17.5,3.9374193548387098,20,0.028135048231511254
consult_and_advise,Provide consultation,34,34,17.0,2.75,0,0.027331189710610933
consult_and_advise,Resolve customer complaints,33,27,16.5,3.7961290322580648,31,0.02652733118971061
consult_and_advise,Support special needs,29,22,14.5,3.9603571428571427,10,0.023311897106109324
consult_and_advise,Produce media content,19,13,9.5,4.0493749999999995,3,0.01527331189710611
consult_and_advise,Negotiate contracts,18,17,9.0,3.901764705882353,10,0.014469453376205787
consult_and_advise,Direct personnel functions,17,12,8.5,3.6152941176470588,3,0.013665594855305467
consult_and_advise,Ensure regulatory compliance,16,10,8.0,3.96625,7,0.012861736334405145
consult_and_advise,Organize fundraising campaigns,14,12,7.0,3.84,12,0.011254019292604502
consult_and_advise,Serve on governing bodies,14,14,7.0,3.5121428571428575,0,0.011254019292604502
consult_and_advise,Conduct hearings and investigations,13,10,6.5,3.7707692307692304,0,0.01045016077170418
consult_and_advise,Process insurance claims,13,10,6.5,3.9491666666666667,7,0.01045016077170418
consult_and_advise,Coach performance,12,8,6.0,3.8008333333333333,6,0.00964630225080386
consult_and_advise,Manage security operations,12,11,6.0,3.941111111111111,3,0.00964630225080386
consult_and_advise,Map spatial data,12,6,6.0,3.6770000000000005,0,0.00964630225080386
consult_and_advise,Analyze data and risk,11,10,5.5,3.90875,2,0.008842443729903537
consult_and_advise,Improve quality systems,11,9,5.5,3.566,8,0.008842443729903537
consult_and_advise,Manage databases,11,9,5.5,3.9528571428571433,10,0.008842443729903537
consult_and_advise,Monitor operational compliance,11,10,5.5,3.958181818181818,3,0.008842443729903537
consult_and_advise,Diagnose patient conditions,10,7,5.0,4.447142857142857,6,0.008038585209003215
consult_and_advise,Edit and publish content,9,9,4.5,3.42875,8,0.007234726688102894
consult_and_advise,Optimize digital presence,9,5,4.5,3.4966666666666666,4,0.007234726688102894
consult_and_advise,Curate collections,8,5,4.0,3.7875,3,0.006430868167202572
consult_and_advise,Design control systems,8,8,4.0,3.5714285714285716,8,0.006430868167202572
consult_and_advise,Hold office hours,8,8,4.0,3.9962500000000003,0,0.006430868167202572
consult_and_advise,Improve energy efficiency,8,4,4.0,3.895,4,0.006430868167202572
consult_and_advise,Provide nutrition services,8,6,4.0,3.64,3,0.006430868167202572
consult_and_advise,Teach courses,8,6,4.0,3.787142857142857,8,0.006430868167202572
consult_and_advise,Coordinate technical operations,7,3,3.5,4.344285714285714,0,0.005627009646302251
consult_and_advise,Design renewable systems,7,4,3.5,4.001428571428571,2,0.005627009646302251
consult_and_advise,Direct performance routines,7,5,3.5,3.9442857142857144,0,0.005627009646302251
consult_and_advise,Investigate theft and fraud,7,4,3.5,4.11,2,0.005627009646302251
consult_and_advise,Optimize material flow,7,4,3.5,3.6485714285714286,0,0.005627009646302251
consult_and_advise,Create visual designs,6,3,3.0,4.066666666666667,6,0.00482315112540193
consult_and_advise,Manage budgets,6,3,3.0,3.9433333333333334,2,0.00482315112540193
consult_and_advise,Prepare performance reports,6,6,3.0,3.8066666666666666,6,0.00482315112540193
consult_and_advise,Provide personal grooming,6,4,3.0,4.113333333333333,0,0.00482315112540193
consult_and_advise,Appraise property value,5,3,2.5,3.508,2,0.0040192926045016075
consult_and_advise,Build robotic systems,5,5,2.5,3.6475,3,0.0040192926045016075
consult_and_advise,Collect and test samples,5,5,2.5,4.15,0,0.0040192926045016075
consult_and_advise,Coordinate academic programs,5,5,2.5,3.7079999999999997,1,0.0040192926045016075
consult_and_advise,Evaluate treatment progress,5,5,2.5,4.182,5,0.0040192926045016075
consult_and_advise,Maintain equipment,5,5,2.5,3.6120000000000005,5,0.0040192926045016075
consult_and_advise,Plan transportation systems,5,2,2.5,4.002,3,0.0040192926045016075
consult_and_advise,Prescribe medications,5,4,2.5,4.43,1,0.0040192926045016075
consult_and_advise,Provide vision care,5,3,2.5,4.508,0,0.0040192926045016075
consult_and_advise,Treat musculoskeletal disorders,5,4,2.5,3.5425,4,0.0040192926045016075
consult_and_advise,Coordinate end-of-life services,4,3,2.0,4.6625,0,0.003215434083601286
consult_and_advise,Estimate project costs,4,4,2.0,4.2175,0,0.003215434083601286
consult_and_advise,Maintain wind operations,4,3,2.0,3.69,0,0.003215434083601286
consult_and_advise,Plan emergency response,4,4,2.0,4.265,1,0.003215434083601286
consult_and_advise,Pursue funding,4,4,2.0,3.5766666666666667,0,0.003215434083601286
consult_and_advise,Run biofuel operations,4,4,2.0,3.59,2,0.003215434083601286
consult_and_advise,Deliver clinical treatment,3,3,1.5,3.8333333333333335,0,0.002411575562700965
consult_and_advise,Demonstrate equipment use,3,2,1.5,3.49,0,0.002411575562700965
consult_and_advise,Develop clean energy tech,3,3,1.5,3.53,0,0.002411575562700965
consult_and_advise,Maintain clean environments,3,3,1.5,3.545,3,0.002411575562700965
consult_and_advise,Create production patterns,2,2,1.0,3.9450000000000003,1,0.001607717041800643
consult_and_advise,Create technical drawings,2,2,1.0,3.6100000000000003,0,0.001607717041800643
consult_and_advise,Plan curricula,2,1,1.0,3.67,0,0.001607717041800643
consult_and_advise,Preserve forensic evidence,2,2,1.0,3.585,0,0.001607717041800643
consult_and_advise,Supervise technical staff,2,2,1.0,3.91,1,0.001607717041800643
consult_and_advise,Administer selection tests,1,1,0.5,3.72,0,0.0008038585209003215
consult_and_advise,Coordinate recruitment,1,1,0.5,4.17,0,0.0008038585209003215
consult_and_advise,Develop nanoscale systems,1,1,0.5,4.28,0,0.0008038585209003215
consult_and_advise,Fabricate components,1,1,0.5,3.87,1,0.0008038585209003215
